epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,10406.1,1.57414,1.11234,0.94611,0.7115,0.58227,0.62677,0.43023,1.55837,1.0826,0.95384,0.00029694,0.00029694,0.00029694
62,10545.6,1.55322,1.10634,0.93635,0.71303,0.58487,0.6289,0.44209,1.5381,1.0846,0.94803,0.000292089,0.000292089,0.000292089
63,10673.4,1.59516,1.1325,0.94871,0.72891,0.58727,0.63685,0.44681,1.54425,1.06511,0.95015,0.000287238,0.000287238,0.000287238
64,10854.9,1.53358,1.09197,0.93723,0.73045,0.58424,0.64203,0.42788,1.63363,1.09895,0.9674,0.000282387,0.000282387,0.000282387
65,11130.4,1.57094,1.10499,0.93815,0.77228,0.58087,0.65181,0.45445,1.53856,1.04025,0.95103,0.000277536,0.000277536,0.000277536
66,11273.7,1.56613,1.10876,0.93406,0.71419,0.59173,0.65272,0.45382,1.53404,1.04855,0.9468,0.000272685,0.000272685,0.000272685
67,11429.2,1.57377,1.09208,0.9426,0.74649,0.58778,0.64302,0.45431,1.53595,1.07047,0.94815,0.000267834,0.000267834,0.000267834
68,11538.6,1.54482,1.08799,0.93728,0.75798,0.59181,0.65694,0.46328,1.51896,1.04939,0.94666,0.000262983,0.000262983,0.000262983
69,11736.9,1.53148,1.07546,0.93567,0.74382,0.60104,0.65017,0.4461,1.56188,1.04795,0.95398,0.000258132,0.000258132,0.000258132
70,11893.9,1.55658,1.07449,0.9395,0.72562,0.61036,0.65541,0.46048,1.51657,1.03924,0.94776,0.000253281,0.000253281,0.000253281
71,12049.7,1.52381,1.06853,0.9311,0.72358,0.62308,0.66746,0.46766,1.51867,1.05107,0.94198,0.00024843,0.00024843,0.00024843
72,12231.2,1.55767,1.0815,0.93579,0.76897,0.58912,0.65718,0.4564,1.53452,1.05749,0.94776,0.000243579,0.000243579,0.000243579
73,12389.7,1.54525,1.07191,0.94066,0.7681,0.59888,0.66107,0.46184,1.51236,1.04193,0.94295,0.000238728,0.000238728,0.000238728
74,12670.8,1.55422,1.07602,0.92597,0.79194,0.60192,0.66756,0.47002,1.51466,1.00795,0.94101,0.000233877,0.000233877,0.000233877
75,12846.6,1.5373,1.05812,0.93261,0.74717,0.62462,0.67833,0.47619,1.50498,1.00975,0.94068,0.000229026,0.000229026,0.000229026
76,12981.7,1.54403,1.06295,0.92951,0.75058,0.61411,0.67129,0.46869,1.51845,1.00503,0.94425,0.000224175,0.000224175,0.000224175
77,13195,1.53985,1.06729,0.92762,0.77251,0.60464,0.67408,0.47696,1.50147,1.01355,0.93994,0.000219324,0.000219324,0.000219324
78,13311.6,1.52664,1.04725,0.92969,0.77026,0.61865,0.67748,0.47565,1.49988,1.01177,0.93877,0.000214473,0.000214473,0.000214473
79,13427.7,1.51104,1.0289,0.9218,0.77542,0.61676,0.67592,0.47979,1.50187,1.009,0.93932,0.000209622,0.000209622,0.000209622
80,13591.2,1.51549,1.04399,0.92702,0.77825,0.6185,0.67964,0.47647,1.51409,1.00043,0.93894,0.000204771,0.000204771,0.000204771
81,13710.6,1.49759,1.02121,0.92522,0.74572,0.62182,0.67845,0.48183,1.48971,0.99799,0.93741,0.00019992,0.00019992,0.00019992
82,13893.4,1.51713,1.03857,0.92279,0.76706,0.61346,0.67934,0.47219,1.51058,1.00585,0.93987,0.000195069,0.000195069,0.000195069
83,14073.4,1.50831,1.02681,0.92666,0.78897,0.60696,0.67822,0.48377,1.49028,1.0125,0.93754,0.000190218,0.000190218,0.000190218
84,14212.5,1.51622,1.04691,0.92952,0.79467,0.61027,0.68746,0.48057,1.48625,1.00204,0.93853,0.000185367,0.000185367,0.000185367
85,14292.6,1.50536,1.03487,0.92289,0.80016,0.62247,0.6879,0.48636,1.5037,0.99399,0.93605,0.000180516,0.000180516,0.000180516
86,14546.6,1.47583,1.01151,0.92275,0.80009,0.62651,0.68835,0.47882,1.52054,0.98622,0.93771,0.000175665,0.000175665,0.000175665
87,14639.1,1.51169,1.02162,0.92254,0.7733,0.62701,0.69319,0.49487,1.47902,0.9701,0.93312,0.000170814,0.000170814,0.000170814
88,14733.2,1.50726,1.015,0.919,0.78931,0.62095,0.69014,0.49575,1.46762,0.99698,0.93386,0.000165963,0.000165963,0.000165963
89,14909.5,1.4838,1.00567,0.91884,0.79877,0.61526,0.69214,0.48306,1.49363,0.97993,0.9346,0.000161112,0.000161112,0.000161112
90,15084,1.49602,1.00652,0.92561,0.80287,0.62332,0.69342,0.48426,1.48967,0.98244,0.93739,0.000156261,0.000156261,0.000156261
91,15212.2,1.48435,1.00131,0.91988,0.81315,0.615,0.69698,0.49072,1.47881,0.97815,0.93232,0.00015141,0.00015141,0.00015141
92,15338.4,1.5082,1.00621,0.92486,0.80299,0.63833,0.70255,0.49757,1.47025,0.96021,0.93037,0.000146559,0.000146559,0.000146559
93,15488.4,1.47833,1.00164,0.91716,0.80665,0.62462,0.69637,0.50204,1.46598,0.96539,0.93008,0.000141708,0.000141708,0.000141708
94,15642.9,1.47115,0.98823,0.91333,0.78441,0.62434,0.69577,0.4943,1.48211,0.97024,0.93376,0.000136857,0.000136857,0.000136857
95,15787,1.49899,1.01081,0.91845,0.79077,0.64741,0.70814,0.50232,1.47821,0.94402,0.93096,0.000132006,0.000132006,0.000132006
96,15932.2,1.48625,0.99593,0.91226,0.79225,0.63464,0.70328,0.50282,1.46079,0.95007,0.92973,0.000127155,0.000127155,0.000127155
97,16057,1.47428,0.97877,0.91849,0.79424,0.62451,0.70311,0.50111,1.46786,0.96189,0.93163,0.000122304,0.000122304,0.000122304
98,16221.4,1.47793,0.99318,0.91273,0.77876,0.63575,0.70486,0.50341,1.4643,0.95932,0.93097,0.000117453,0.000117453,0.000117453
99,16402.8,1.46426,0.98456,0.917,0.78506,0.63635,0.70977,0.50719,1.46279,0.94474,0.93007,0.000112602,0.000112602,0.000112602
100,16500.9,1.4704,0.98216,0.91387,0.78028,0.63888,0.70673,0.49926,1.46825,0.95231,0.93063,0.000107751,0.000107751,0.000107751
101,16609.1,1.44959,0.96756,0.91344,0.79058,0.62646,0.7098,0.50219,1.47474,0.9538,0.93259,0.0001029,0.0001029,0.0001029
102,16855.9,1.47929,0.97681,0.9124,0.78553,0.64118,0.71155,0.50369,1.46431,0.94985,0.93131,9.8049e-05,9.8049e-05,9.8049e-05
103,16989.3,1.47501,0.98668,0.91768,0.75956,0.65613,0.70996,0.50241,1.47426,0.94186,0.93196,9.3198e-05,9.3198e-05,9.3198e-05
104,17244.4,1.44257,0.96963,0.91527,0.77511,0.65881,0.71657,0.5114,1.44995,0.94311,0.92818,8.8347e-05,8.8347e-05,8.8347e-05
105,17386.1,1.45376,0.97024,0.91526,0.81094,0.63419,0.70832,0.51021,1.44845,0.94178,0.92694,8.3496e-05,8.3496e-05,8.3496e-05
106,17553,1.45851,0.97152,0.9107,0.79789,0.64332,0.71548,0.51115,1.46024,0.93645,0.9291,7.8645e-05,7.8645e-05,7.8645e-05
107,17781.3,1.46231,0.97265,0.91709,0.79347,0.63999,0.71417,0.50695,1.45421,0.93155,0.92772,7.3794e-05,7.3794e-05,7.3794e-05
108,17882,1.448,0.96956,0.91114,0.79208,0.64886,0.71208,0.50872,1.45183,0.93178,0.92823,6.8943e-05,6.8943e-05,6.8943e-05
109,18060.4,1.45301,0.9659,0.91252,0.7643,0.65978,0.71843,0.50923,1.45952,0.93165,0.92821,6.4092e-05,6.4092e-05,6.4092e-05
110,18185.7,1.42482,0.95013,0.91097,0.77087,0.65761,0.71695,0.50975,1.46173,0.94339,0.92918,5.9241e-05,5.9241e-05,5.9241e-05
111,18293.5,1.50116,1.01684,0.92146,0.78518,0.63485,0.7044,0.50134,1.46633,0.96518,0.93211,5.439e-05,5.439e-05,5.439e-05
112,18362,1.48867,1.00251,0.92124,0.78081,0.63226,0.70129,0.49912,1.45985,0.98134,0.93346,4.9539e-05,4.9539e-05,4.9539e-05
113,18448.6,1.4707,0.9789,0.92028,0.78353,0.63292,0.70679,0.50344,1.45722,0.96888,0.93004,4.4688e-05,4.4688e-05,4.4688e-05
114,18528.9,1.4727,0.97776,0.90993,0.78316,0.64506,0.7081,0.50406,1.46144,0.9658,0.93103,3.9837e-05,3.9837e-05,3.9837e-05
115,18636,1.48525,0.97856,0.91373,0.79331,0.63972,0.70517,0.49765,1.4744,0.96712,0.93292,3.4986e-05,3.4986e-05,3.4986e-05
116,18750.6,1.44562,0.95164,0.91261,0.77482,0.64798,0.71056,0.50511,1.46096,0.96014,0.93014,3.0135e-05,3.0135e-05,3.0135e-05
117,18849.5,1.45534,0.96136,0.90977,0.7785,0.64615,0.70868,0.50664,1.46005,0.95551,0.9302,2.5284e-05,2.5284e-05,2.5284e-05
118,18943.1,1.44103,0.94718,0.90716,0.8123,0.63125,0.71084,0.50557,1.46613,0.95493,0.9307,2.0433e-05,2.0433e-05,2.0433e-05
119,19049.1,1.4506,0.95503,0.91236,0.77629,0.65839,0.71252,0.50957,1.45001,0.94953,0.92846,1.5582e-05,1.5582e-05,1.5582e-05
120,19128.2,1.44915,0.95764,0.90883,0.78716,0.64398,0.71157,0.50696,1.45998,0.9504,0.93009,1.0731e-05,1.0731e-05,1.0731e-05
