epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,2911.45,1.76517,1.4442,1.00605,0.52337,0.50012,0.49865,0.34435,1.68418,1.33112,0.99764,0.000452172,0.000452172,0.000452172
37,2996.72,1.73437,1.44145,0.99504,0.53423,0.50744,0.50511,0.33697,1.72323,1.35867,1.00478,0.000448291,0.000448291,0.000448291
38,3082.81,1.74466,1.41822,0.99472,0.57599,0.49364,0.52263,0.35621,1.69587,1.32872,0.99638,0.00044441,0.00044441,0.00044441
39,3167.2,1.72912,1.41868,0.99695,0.55232,0.51587,0.51853,0.35839,1.65555,1.3226,0.99242,0.00044053,0.00044053,0.00044053
40,3250.68,1.71731,1.39887,0.99192,0.60412,0.49432,0.52159,0.35338,1.70824,1.32082,0.99932,0.000436649,0.000436649,0.000436649
41,3334.73,1.73388,1.38741,0.99918,0.57772,0.47575,0.51784,0.35157,1.7134,1.31777,1.00795,0.000432768,0.000432768,0.000432768
42,3424.72,1.72654,1.37041,0.99096,0.59153,0.50297,0.53123,0.36236,1.67813,1.28854,0.99818,0.000428887,0.000428887,0.000428887
43,3509.25,1.70799,1.36591,0.99303,0.60861,0.51203,0.52876,0.36304,1.7001,1.29973,0.99443,0.000425006,0.000425006,0.000425006
44,3587.31,1.71915,1.36322,0.99149,0.52289,0.52607,0.53144,0.36251,1.7317,1.31072,1.00341,0.000421126,0.000421126,0.000421126
45,3671.36,1.74941,1.35893,0.99703,0.52002,0.53538,0.53707,0.36373,1.67893,1.30667,0.99434,0.000417245,0.000417245,0.000417245
46,3755.24,1.71721,1.33749,0.98879,0.575,0.53061,0.54396,0.36227,1.67221,1.27042,0.99106,0.000413364,0.000413364,0.000413364
47,3837.09,1.6881,1.32782,0.98392,0.56767,0.5447,0.54476,0.37381,1.66763,1.27492,0.98928,0.000409483,0.000409483,0.000409483
48,3917.6,1.69716,1.33016,0.98724,0.60762,0.51102,0.55125,0.37495,1.6694,1.28769,0.98751,0.000405602,0.000405602,0.000405602
49,4005.28,1.69107,1.30098,0.97867,0.58205,0.5373,0.54865,0.36973,1.67472,1.26385,0.9867,0.000401722,0.000401722,0.000401722
50,4094.95,1.71587,1.33816,0.98998,0.59218,0.53754,0.5599,0.38331,1.67639,1.26908,0.99124,0.000397841,0.000397841,0.000397841
51,4177.33,1.68719,1.30228,0.98073,0.59381,0.55539,0.56507,0.37872,1.6994,1.27768,0.99167,0.00039396,0.00039396,0.00039396
52,4268.7,1.66544,1.28577,0.97856,0.59603,0.53768,0.57069,0.38827,1.6597,1.22905,0.98654,0.000390079,0.000390079,0.000390079
53,4346.42,1.67251,1.28352,0.98464,0.63024,0.56514,0.59948,0.41385,1.6379,1.22863,0.9847,0.000386198,0.000386198,0.000386198
54,4494.84,1.68326,1.2883,0.98,0.6207,0.55387,0.5848,0.40307,1.63522,1.21687,0.98208,0.000382318,0.000382318,0.000382318
55,4575.38,1.66399,1.28147,0.97617,0.63638,0.55049,0.57608,0.38563,1.6718,1.24509,0.9887,0.000378437,0.000378437,0.000378437
56,4655.32,1.6582,1.27941,0.97923,0.63646,0.53795,0.582,0.39973,1.6458,1.21534,0.9819,0.000374556,0.000374556,0.000374556
57,4734.34,1.65344,1.24925,0.97082,0.63349,0.58501,0.61043,0.42247,1.62004,1.18737,0.97362,0.000370675,0.000370675,0.000370675
58,4817.16,1.66075,1.26554,0.97514,0.68067,0.56702,0.61495,0.42118,1.64069,1.20924,0.97913,0.000366794,0.000366794,0.000366794
59,4888.85,1.68104,1.27101,0.9765,0.66718,0.562,0.5946,0.40213,1.63502,1.2279,0.97627,0.000362914,0.000362914,0.000362914
60,4957.6,1.64139,1.23476,0.96617,0.69458,0.57566,0.61643,0.42355,1.63501,1.18998,0.97645,0.000359033,0.000359033,0.000359033
61,5027.58,1.65308,1.2578,0.9747,0.6583,0.57876,0.61352,0.41837,1.62227,1.19716,0.97574,0.000355152,0.000355152,0.000355152
62,5097.3,1.67257,1.24802,0.97732,0.65079,0.56541,0.5938,0.41239,1.61537,1.2008,0.97674,0.000351271,0.000351271,0.000351271
63,5170.72,1.64917,1.24892,0.96599,0.6351,0.57726,0.60337,0.40946,1.62863,1.18756,0.97729,0.00034739,0.00034739,0.00034739
64,5242.81,1.62202,1.21551,0.96714,0.6343,0.56732,0.60239,0.40988,1.62366,1.19819,0.9744,0.00034351,0.00034351,0.00034351
65,5313.6,1.6416,1.20668,0.96984,0.65257,0.57986,0.60917,0.41378,1.63409,1.17926,0.97706,0.000339629,0.000339629,0.000339629
66,5382.06,1.65021,1.22545,0.96555,0.67203,0.5708,0.61453,0.4093,1.63917,1.17774,0.98031,0.000335748,0.000335748,0.000335748
67,5451.85,1.63486,1.21173,0.96932,0.66989,0.5635,0.59996,0.41304,1.61214,1.18404,0.97239,0.000331867,0.000331867,0.000331867
68,5518.39,1.61766,1.2073,0.96122,0.68295,0.56821,0.6169,0.42947,1.64037,1.18719,0.97897,0.000327986,0.000327986,0.000327986
69,5592.36,1.62759,1.19454,0.9624,0.6256,0.59335,0.60605,0.42011,1.60096,1.17039,0.97236,0.000324106,0.000324106,0.000324106
70,5668.07,1.63247,1.19469,0.96398,0.67017,0.57239,0.61323,0.41938,1.6162,1.16416,0.97247,0.000320225,0.000320225,0.000320225
71,5740.44,1.58526,1.17524,0.96021,0.69957,0.57978,0.62309,0.43432,1.59796,1.14807,0.96922,0.000316344,0.000316344,0.000316344
72,5810.89,1.61508,1.18332,0.9619,0.71162,0.58293,0.62895,0.41378,1.65841,1.1665,0.98016,0.000312463,0.000312463,0.000312463
73,5882.13,1.59192,1.17321,0.96049,0.69824,0.57972,0.6307,0.43861,1.59871,1.14539,0.97325,0.000308582,0.000308582,0.000308582
74,5964.78,1.60739,1.17394,0.96152,0.71666,0.57625,0.6369,0.43821,1.60458,1.14855,0.97114,0.000304702,0.000304702,0.000304702
75,6034.18,1.59274,1.15491,0.96277,0.69705,0.58917,0.62981,0.43352,1.60432,1.14115,0.97283,0.000300821,0.000300821,0.000300821
76,6107.53,1.60834,1.17404,0.95515,0.7285,0.57356,0.62914,0.4374,1.59762,1.13407,0.96952,0.00029694,0.00029694,0.00029694
77,6181,1.58703,1.15759,0.95411,0.66844,0.6112,0.64089,0.44546,1.59332,1.13249,0.96985,0.000293059,0.000293059,0.000293059
78,6257.99,1.6125,1.16451,0.96146,0.7254,0.59825,0.64548,0.44114,1.60269,1.12934,0.97208,0.000289178,0.000289178,0.000289178
79,6329.25,1.59397,1.14416,0.95641,0.71055,0.5935,0.63715,0.44318,1.58812,1.12129,0.96569,0.000285298,0.000285298,0.000285298
80,6399.77,1.6084,1.15522,0.96196,0.73374,0.59599,0.6444,0.45258,1.59768,1.12155,0.96999,0.000281417,0.000281417,0.000281417
81,6475.63,1.59559,1.15529,0.95252,0.6824,0.60757,0.64218,0.45282,1.57766,1.11614,0.96575,0.000277536,0.000277536,0.000277536
82,6544.49,1.57034,1.1342,0.95292,0.7345,0.60284,0.65733,0.45336,1.58718,1.10837,0.9641,0.000273655,0.000273655,0.000273655
83,6614.49,1.58867,1.14331,0.95743,0.73513,0.59959,0.6504,0.4547,1.57301,1.10432,0.96375,0.000269774,0.000269774,0.000269774
84,6682.39,1.5935,1.13521,0.95983,0.7191,0.60393,0.65969,0.45889,1.602,1.10808,0.96471,0.000265894,0.000265894,0.000265894
85,6751.82,1.59593,1.14125,0.95462,0.71494,0.61097,0.65443,0.45716,1.57902,1.10278,0.96255,0.000262013,0.000262013,0.000262013
86,6823.6,1.58804,1.1391,0.95348,0.7379,0.60052,0.65854,0.45655,1.58983,1.09895,0.962,0.000258132,0.000258132,0.000258132
87,6892.46,1.59678,1.14529,0.95589,0.71907,0.62125,0.6631,0.46256,1.58101,1.08175,0.96451,0.000254251,0.000254251,0.000254251
88,6961.58,1.58197,1.12083,0.95076,0.73871,0.60402,0.66421,0.45508,1.59785,1.09442,0.96591,0.00025037,0.00025037,0.00025037
89,7030.23,1.5643,1.11151,0.94953,0.7304,0.62212,0.664,0.46322,1.58396,1.09858,0.96313,0.00024649,0.00024649,0.00024649
90,7100.61,1.58143,1.12376,0.95416,0.72741,0.60672,0.65112,0.45151,1.58312,1.08879,0.96736,0.000242609,0.000242609,0.000242609
91,7169.46,1.5587,1.10683,0.95444,0.75351,0.61767,0.66705,0.46369,1.58384,1.0914,0.96246,0.000238728,0.000238728,0.000238728
92,7243.18,1.55262,1.09548,0.94636,0.74132,0.60483,0.66397,0.46427,1.58076,1.08888,0.96326,0.000234847,0.000234847,0.000234847
93,7316.98,1.57009,1.10537,0.94887,0.73153,0.63729,0.67423,0.47636,1.57264,1.0788,0.95901,0.000230966,0.000230966,0.000230966
94,7387.09,1.55764,1.09332,0.94536,0.75247,0.61261,0.67318,0.47308,1.56322,1.06928,0.95988,0.000227086,0.000227086,0.000227086
95,7456.57,1.55945,1.08614,0.94337,0.75958,0.60954,0.67113,0.46534,1.57756,1.0734,0.9627,0.000223205,0.000223205,0.000223205
96,7521.63,1.5578,1.09366,0.9447,0.74203,0.61508,0.67461,0.47451,1.56741,1.06408,0.95885,0.000219324,0.000219324,0.000219324
97,7592.37,1.54207,1.07139,0.94382,0.76588,0.61334,0.66599,0.4638,1.56591,1.06004,0.95818,0.000215443,0.000215443,0.000215443
98,7665.78,1.56728,1.08348,0.94728,0.80016,0.61214,0.68146,0.48029,1.56138,1.06197,0.95579,0.000211562,0.000211562,0.000211562
99,7735.11,1.54031,1.08169,0.94675,0.73426,0.63156,0.68046,0.47888,1.55203,1.05971,0.95524,0.000207682,0.000207682,0.000207682
100,7809.32,1.54311,1.07815,0.94178,0.73414,0.62835,0.67994,0.47153,1.57782,1.06632,0.95839,0.000203801,0.000203801,0.000203801
101,7879.8,1.54001,1.0712,0.94319,0.75791,0.62495,0.67821,0.47564,1.56116,1.05936,0.95671,0.00019992,0.00019992,0.00019992
102,7947.8,1.53265,1.0894,0.94134,0.73289,0.63597,0.67692,0.48022,1.53963,1.04589,0.95272,0.000196039,0.000196039,0.000196039
103,8013.75,1.53169,1.06997,0.94542,0.74109,0.62271,0.68841,0.48194,1.55035,1.04441,0.9535,0.000192158,0.000192158,0.000192158
104,8080.37,1.53785,1.07025,0.93841,0.74927,0.63753,0.68209,0.48022,1.55024,1.04775,0.95456,0.000188278,0.000188278,0.000188278
105,8158.75,1.54473,1.07694,0.94538,0.76944,0.63337,0.69768,0.49065,1.54532,1.04139,0.95419,0.000184397,0.000184397,0.000184397
106,8242.85,1.53485,1.06995,0.9401,0.80557,0.61685,0.69206,0.49017,1.54754,1.05087,0.95547,0.000180516,0.000180516,0.000180516
107,8316.03,1.52638,1.05419,0.94547,0.77794,0.63158,0.69635,0.50006,1.52875,1.03422,0.95043,0.000176635,0.000176635,0.000176635
108,8392.4,1.52393,1.05873,0.93988,0.77226,0.63282,0.69392,0.49151,1.55428,1.03342,0.95351,0.000172754,0.000172754,0.000172754
109,8466.25,1.5189,1.05531,0.93951,0.75401,0.6491,0.70038,0.49688,1.53504,1.02705,0.95062,0.000168874,0.000168874,0.000168874
110,8542.3,1.51916,1.03789,0.9404,0.76591,0.63764,0.69464,0.48239,1.58293,1.0423,0.95752,0.000164993,0.000164993,0.000164993
111,8625.37,1.51481,1.04531,0.93317,0.78923,0.62735,0.69627,0.49147,1.53531,1.02854,0.94985,0.000161112,0.000161112,0.000161112
112,8693.57,1.52294,1.0393,0.93322,0.77458,0.6343,0.68993,0.48797,1.5335,1.03545,0.95104,0.000157231,0.000157231,0.000157231
113,8763.24,1.53666,1.05408,0.94148,0.76567,0.63719,0.69744,0.4904,1.55334,1.03413,0.95633,0.00015335,0.00015335,0.00015335
114,8833.82,1.52103,1.0445,0.94136,0.79139,0.6228,0.69679,0.49338,1.53888,1.02024,0.95127,0.00014947,0.00014947,0.00014947
115,8908.42,1.52782,1.04388,0.93819,0.73868,0.64788,0.7025,0.49308,1.53947,1.02611,0.95098,0.000145589,0.000145589,0.000145589
116,8981.32,1.51054,1.03311,0.93857,0.77199,0.64044,0.70526,0.49916,1.52534,1.01548,0.94981,0.000141708,0.000141708,0.000141708
117,9051.45,1.5162,1.03962,0.932,0.78053,0.6465,0.70211,0.49788,1.52943,1.01121,0.94803,0.000137827,0.000137827,0.000137827
118,9120.23,1.53312,1.04833,0.94081,0.76664,0.65621,0.71524,0.50821,1.5264,1.01473,0.94876,0.000133946,0.000133946,0.000133946
119,9190.6,1.51444,1.03284,0.93209,0.76514,0.65351,0.71265,0.50403,1.53029,1.01527,0.94918,0.000130066,0.000130066,0.000130066
120,9260.34,1.50072,1.0301,0.93528,0.80041,0.63068,0.70562,0.50216,1.52358,1.01468,0.94721,0.000126185,0.000126185,0.000126185
121,9328.99,1.50941,1.02066,0.94168,0.75901,0.65464,0.71014,0.50553,1.52568,1.01716,0.94829,0.000122304,0.000122304,0.000122304
122,9396.29,1.51384,1.0347,0.9385,0.75265,0.66323,0.71474,0.50287,1.53786,1.01275,0.94867,0.000118423,0.000118423,0.000118423
123,9466.07,1.51081,1.02443,0.93732,0.76644,0.6514,0.71506,0.50977,1.51301,1.01134,0.94576,0.000114542,0.000114542,0.000114542
124,9532.69,1.52498,1.02827,0.93659,0.75603,0.66197,0.71486,0.5118,1.52432,1.0131,0.94606,0.000110662,0.000110662,0.000110662
125,9602.57,1.49089,1.01367,0.93311,0.76275,0.65965,0.71703,0.50893,1.52903,1.0138,0.94666,0.000106781,0.000106781,0.000106781
126,9674.34,1.49235,1.00901,0.92787,0.78983,0.65625,0.72161,0.5133,1.52176,0.99369,0.9464,0.0001029,0.0001029,0.0001029
127,9744.44,1.50977,1.02246,0.93363,0.74506,0.66406,0.71312,0.50889,1.51253,1.00439,0.94483,9.90192e-05,9.90192e-05,9.90192e-05
128,9810.08,1.50675,1.01517,0.93314,0.7389,0.67554,0.7139,0.5089,1.51207,1.00623,0.94474,9.51384e-05,9.51384e-05,9.51384e-05
129,9881.31,1.48881,1.00942,0.92632,0.77317,0.65999,0.71652,0.5109,1.51056,0.99897,0.94478,9.12576e-05,9.12576e-05,9.12576e-05
130,9963.41,1.51618,1.02939,0.93214,0.78046,0.65871,0.72255,0.51097,1.52313,0.99725,0.94573,8.73768e-05,8.73768e-05,8.73768e-05
131,10035.9,1.50741,1.01791,0.93304,0.77931,0.66514,0.72736,0.52231,1.51118,0.99269,0.9441,8.3496e-05,8.3496e-05,8.3496e-05
132,10104.1,1.48399,1.00854,0.93606,0.79702,0.65671,0.72493,0.51419,1.51782,0.99454,0.94556,7.96152e-05,7.96152e-05,7.96152e-05
133,10176,1.50268,1.01666,0.93701,0.78975,0.65337,0.7204,0.51506,1.51297,0.99783,0.94386,7.57344e-05,7.57344e-05,7.57344e-05
134,10248.7,1.5245,1.02079,0.93544,0.75811,0.67014,0.71983,0.51059,1.51043,0.99335,0.94498,7.18536e-05,7.18536e-05,7.18536e-05
135,10318.1,1.50242,1.01403,0.92938,0.76589,0.66901,0.7188,0.51135,1.51535,0.9911,0.94414,6.79728e-05,6.79728e-05,6.79728e-05
136,10390.6,1.48271,0.99211,0.92214,0.79108,0.65198,0.71947,0.51112,1.50641,0.99522,0.94204,6.4092e-05,6.4092e-05,6.4092e-05
137,10454.3,1.50486,1.01993,0.93046,0.80563,0.64818,0.72443,0.51421,1.51512,0.99687,0.94508,6.02112e-05,6.02112e-05,6.02112e-05
138,10517.4,1.4903,0.99655,0.9289,0.82094,0.64636,0.72474,0.51568,1.51034,0.99247,0.94396,5.63304e-05,5.63304e-05,5.63304e-05
139,10580.8,1.46706,0.98766,0.92896,0.8025,0.6604,0.72593,0.51832,1.51065,0.98801,0.94341,5.24496e-05,5.24496e-05,5.24496e-05
140,10647.6,1.49658,1.01911,0.93079,0.78123,0.65515,0.71854,0.50841,1.51808,0.99133,0.94445,4.85688e-05,4.85688e-05,4.85688e-05
141,10708,1.53813,1.02922,0.93335,0.7644,0.65993,0.71266,0.50621,1.52039,1.00785,0.9486,4.4688e-05,4.4688e-05,4.4688e-05
142,10767.2,1.51447,1.01706,0.93166,0.78476,0.6335,0.70834,0.50073,1.51351,1.00862,0.94616,4.08072e-05,4.08072e-05,4.08072e-05
143,10826.8,1.50908,1.01058,0.92939,0.809,0.62421,0.70763,0.5027,1.51811,1.01445,0.94661,3.69264e-05,3.69264e-05,3.69264e-05
144,10885.8,1.51596,1.01117,0.92609,0.79733,0.64107,0.71533,0.5095,1.51063,1.00504,0.94482,3.30456e-05,3.30456e-05,3.30456e-05
145,10947.2,1.51787,1.01143,0.92544,0.80848,0.62091,0.71094,0.50069,1.52531,1.01049,0.94778,2.91648e-05,2.91648e-05,2.91648e-05
146,11007,1.52194,1.00123,0.92429,0.7866,0.63649,0.71114,0.50306,1.51898,1.00907,0.94713,2.5284e-05,2.5284e-05,2.5284e-05
147,11066.8,1.50869,0.99823,0.92669,0.77459,0.63037,0.70657,0.50013,1.51847,1.0119,0.94642,2.14032e-05,2.14032e-05,2.14032e-05
148,11126.5,1.5092,0.99879,0.92183,0.80122,0.62317,0.71139,0.5026,1.51746,1.00665,0.94627,1.75224e-05,1.75224e-05,1.75224e-05
149,11189.3,1.49283,0.98444,0.93111,0.79233,0.6319,0.7128,0.50908,1.51068,1.00208,0.94514,1.36416e-05,1.36416e-05,1.36416e-05
150,11248.5,1.49518,0.98388,0.92063,0.77166,0.6453,0.71357,0.50564,1.5165,1.00324,0.9462,9.7608e-06,9.7608e-06,9.7608e-06
